,YR,MO,DY,HR,LAT,LON,SLP,AT,SST,DCK,SID,PT,UID,RN1,RN2,RN3,RSA,IRF
45716,1946,2,20.0,,-64.7,29.4,978.7,,,899,15,,0ND3HL,3,1,0,2,1
45717,1946,2,20.0,3.0,-61.5,317.3,999.7,-1.7,-1.1,204,91,5.0,0ND3MK,3,1,0,2,1
45718,1946,2,20.0,15.0,-61.5,317.3,998.8,-1.1,-1.1,204,91,5.0,0ND3ZS,3,1,0,2,1
45719,1946,2,20.0,23.0,-61.5,317.6,999.3,1.1,-1.1,204,91,5.0,0ND49B,3,1,0,2,1
45720,1946,2,21.0,,-61.6,34.9,996.3,,,899,15,,0ND4A5,3,1,0,2,1
45721,1946,2,21.0,,-61.8,315.8,973.6,1.1,,899,15,,0ND4A6,3,1,0,2,1
45722,1946,2,21.0,,-64.4,28.8,984.0,2.8,,899,15,,0ND4A8,3,1,0,2,1
45723,1946,2,21.0,,-64.6,27.7,982.1,1.1,,899,15,,0ND4A7,3,1,0,2,1
45724,1946,2,21.0,,-64.9,29.9,987.1,,,899,15,,0ND4A9,3,1,0,2,1
45725,1946,2,21.0,3.0,-61.5,317.3,999.0,-1.1,-1.1,204,91,5.0,0ND4EV,3,1,0,2,1
45726,1946,2,21.0,15.0,-61.9,316.8,999.2,,-1.1,204,91,5.0,0ND4RQ,3,1,0,2,1
45727,1946,2,21.0,23.0,-61.9,316.0,1000.4,-0.6,-1.1,204,91,5.0,0ND508,3,1,0,2,1
45728,1946,2,22.0,,-61.5,35.5,1001.7,2.8,,899,15,,0ND510,3,1,0,2,1
45729,1946,2,22.0,,-61.7,314.9,965.1,,,899,15,,0ND511,3,1,0,2,1
45730,1946,2,22.0,,-64.2,29.5,988.0,,,899,15,,0ND513,3,1,0,2,1
45731,1946,2,22.0,,-64.4,27.7,987.5,2.2,,899,15,,0ND512,3,1,0,2,1
45732,1946,2,22.0,,-64.9,29.9,991.5,1.1,,899,15,,0ND514,3,1,0,2,1
45733,1946,2,22.0,3.0,-61.7,317.3,999.2,-1.1,-1.1,204,91,5.0,0ND55H,3,1,0,2,1
45734,1946,2,22.0,15.0,-61.5,317.0,992.3,-1.1,-1.1,204,91,5.0,0ND5HP,3,1,0,2,1
45735,1946,2,22.0,23.0,-61.5,317.5,984.4,-0.6,-1.1,204,91,5.0,0ND5PM,3,1,0,2,1
45736,1946,2,23.0,,-61.6,35.4,1003.1,,,899,15,,0ND5QF,3,1,0,2,1
45737,1946,2,23.0,,-64.3,28.7,989.0,3.9,,899,15,,0ND5QI,3,1,0,2,1
45738,1946,2,23.0,,-64.5,28.0,990.5,2.2,,899,15,,0ND5QH,3,1,0,2,1
45739,1946,2,23.0,,-65.1,29.6,994.9,1.7,,899,15,,0ND5QJ,3,1,0,2,1
45740,1946,2,23.0,3.0,-61.9,316.5,1001.1,-0.6,-1.1,204,91,5.0,0ND5UM,3,1,0,2,1
45741,1946,2,23.0,15.0,-61.7,317.8,976.7,-0.6,-1.1,204,91,5.0,0ND66V,3,1,0,2,1
45742,1946,2,23.0,23.0,-61.7,317.8,980.1,-0.6,-1.1,204,91,5.0,0ND6F8,3,1,0,2,1
45743,1946,2,24.0,,-63.7,27.9,988.0,2.8,,899,15,,0ND6G1,3,1,0,2,1
45744,1946,2,24.0,,-64.3,27.4,990.9,1.1,,899,15,,0ND6G0,3,1,0,2,1
45745,1946,2,24.0,,-65.3,29.3,995.6,1.1,,899,15,,0ND6G2,3,1,0,2,1
45746,1946,2,24.0,3.0,-61.5,317.5,976.1,-0.6,-1.1,204,91,5.0,0ND6K3,3,1,0,2,1
45747,1946,2,24.0,15.0,-61.7,318.0,978.1,-0.6,-1.1,204,91,5.0,0ND6VZ,3,1,0,2,1
45748,1946,2,24.0,23.0,-61.7,318.1,972.9,-1.1,-1.1,204,91,5.0,0ND73Z,3,1,0,2,1
45749,1946,2,25.0,,-61.9,35.5,994.9,3.9,,899,15,,0ND74S,3,1,0,2,1
45750,1946,2,25.0,,-62.3,315.1,963.8,,,899,15,,0ND74T,3,1,0,2,1
45751,1946,2,25.0,,-63.2,28.4,985.0,,,899,15,,0ND74V,3,1,0,2,1
45752,1946,2,25.0,,-64.3,26.3,983.4,1.1,,899,15,,0ND74U,3,1,0,2,1
45753,1946,2,25.0,,-65.4,29.4,988.2,,,899,15,,0ND74W,3,1,0,2,1
45754,1946,2,25.0,3.0,-61.7,318.0,982.8,-1.7,-1.1,204,91,5.0,0ND78P,3,1,0,2,1
45755,1946,2,25.0,15.0,-61.7,318.3,991.7,-1.1,-1.1,204,91,5.0,0ND7L0,3,1,0,2,1
45756,1946,2,25.0,23.0,-61.7,319.8,996.7,-0.6,-1.1,204,91,5.0,0ND7TP,3,1,0,2,1
45757,1946,2,26.0,,-62.3,35.5,998.3,2.8,,899,15,,0ND7UT,3,1,0,2,1
45758,1946,2,26.0,,-62.4,314.7,965.1,-1.0,,899,15,,0ND7UU,3,1,0,2,1
45759,1946,2,26.0,,-63.3,28.4,985.0,,,899,15,,0ND7UW,3,1,0,2,1
45760,1946,2,26.0,,-64.6,27.0,986.8,2.2,,899,15,,0ND7UV,3,1,0,2,1
45761,1946,2,26.0,,-65.6,29.7,991.5,,,899,15,,0ND7UX,3,1,0,2,1
45762,1946,2,26.0,3.0,-61.7,318.1,980.2,-1.1,-1.1,204,91,5.0,0ND7Z0,3,1,0,2,1
45763,1946,2,26.0,15.0,-61.9,318.8,990.5,-0.6,-1.1,204,91,5.0,0ND8BQ,3,1,0,2,1
45764,1946,2,26.0,23.0,-62.0,318.5,992.0,-0.6,-1.1,204,91,5.0,0ND8LP,3,1,0,2,1
45765,1946,2,27.0,,-62.4,35.2,1001.7,,,899,15,,0ND8MI,3,1,0,2,1
45766,1946,2,27.0,,-62.6,314.6,970.5,1.1,,899,15,,0ND8MJ,3,1,0,2,1
45767,1946,2,27.0,,-63.2,28.2,986.0,3.9,,899,15,,0ND8ML,3,1,0,2,1
45768,1946,2,27.0,,-64.6,24.6,987.5,2.2,,899,15,,0ND8MK,3,1,0,2,1
45769,1946,2,27.0,,-65.5,29.4,992.2,,,899,15,,0ND8MM,3,1,0,2,1
45770,1946,2,27.0,3.0,-61.9,318.8,996.9,-0.6,-1.1,204,91,5.0,0ND8R2,3,1,0,2,1
45771,1946,2,27.0,15.0,-62.0,318.5,997.3,-1.7,-1.1,204,91,5.0,0ND94M,3,1,0,2,1
45772,1946,2,27.0,23.0,-61.9,317.8,996.8,,-1.1,204,91,5.0,0ND9EL,3,1,0,2,1
45773,1946,2,28.0,,-62.4,314.7,976.6,,,899,15,,0ND9FL,3,1,0,2,1
45774,1946,2,28.0,,-62.5,34.9,1010.5,2.2,,899,15,,0ND9FK,3,1,0,2,1
45775,1946,2,28.0,,-63.1,28.5,972.0,2.2,,899,15,,0ND9FN,3,1,0,2,1
45776,1946,2,28.0,,-64.9,26.5,975.3,1.1,,899,15,,0ND9FM,3,1,0,2,1
45777,1946,2,28.0,,-65.0,29.0,979.3,,,899,15,,0ND9FO,3,1,0,2,1
45778,1946,2,28.0,3.0,-62.0,316.0,997.1,-1.7,-1.1,156,4,,0ND9KA,3,1,0,2,1
45779,1946,2,28.0,3.0,-62.0,318.5,995.9,-1.1,-1.1,204,91,5.0,0ND9KB,3,1,0,2,1
45780,1946,2,28.0,15.0,-62.0,314.8,1002.7,,-1.1,204,91,5.0,0ND9Y0,3,1,0,2,1
45781,1946,2,28.0,23.0,-62.2,314.5,1003.3,0.6,-1.1,204,91,5.0,0NDA6H,3,1,0,2,1
45782,1946,3,1.0,,-62.4,34.6,978.7,2.2,,899,15,,0NDA8C,3,1,0,2,1
45783,1946,3,1.0,,-62.5,314.7,971.2,-1.0,,899,15,,0NDA8D,3,1,0,2,1
45784,1946,3,1.0,,-62.9,28.5,974.0,1.1,,899,15,,0NDA8F,3,1,0,2,1
45785,1946,3,1.0,,-64.3,28.7,978.0,,,899,15,,0NDA8G,3,1,0,2,1
45786,1946,3,1.0,,-65.0,25.8,975.3,-1.0,,899,15,,0NDA8E,3,1,0,2,1
45787,1946,3,1.0,3.0,-62.0,316.0,997.1,-1.7,-1.1,204,91,5.0,0NDACG,3,1,0,2,1
45788,1946,3,1.0,15.0,-62.4,312.8,994.2,-0.6,-1.1,204,91,5.0,0NDAPM,3,1,0,2,1
45789,1946,3,1.0,23.0,-62.5,312.5,989.0,-0.6,-1.1,204,91,5.0,0NDAZF,3,1,0,2,1
45790,1946,3,2.0,,-62.5,30.3,982.0,1.1,,899,15,,0NDB0D,3,1,0,2,1
45791,1946,3,2.0,,-62.6,314.2,964.4,-0.5,,899,15,,0NDB0F,3,1,0,2,1
45792,1946,3,2.0,,-63.4,34.3,987.1,2.8,,899,15,,0NDB0E,3,1,0,2,1
45793,1946,3,2.0,,-63.5,28.7,983.4,-1.0,,899,15,,0NDB0H,3,1,0,2,1
45794,1946,3,2.0,,-64.8,24.7,981.4,1.1,,899,15,,0NDB0G,3,1,0,2,1
45795,1946,3,2.0,3.0,-62.4,313.5,1003.2,-1.1,-1.1,204,91,5.0,0NDB54,3,1,0,2,1
45796,1946,3,2.0,15.0,-62.5,313.3,990.8,-2.2,-1.1,204,91,5.0,0NDBHF,3,1,0,2,1
45797,1946,3,2.0,23.0,-62.4,313.3,993.9,-1.7,-1.1,204,91,5.0,0NDBPP,3,1,0,2,1
45798,1946,3,3.0,,-62.5,314.8,965.1,-1.6,,899,15,,0NDBQF,3,1,0,2,1
45799,1946,3,3.0,,-62.6,31.3,992.0,2.8,,899,15,,0NDBQD,3,1,0,2,1
45800,1946,3,3.0,,-63.4,34.9,,2.8,,899,15,,0NDBQE,3,1,0,2,1
45801,1946,3,3.0,,-64.5,24.1,994.2,,,899,15,,0NDBQG,3,1,0,2,1
45802,1946,3,3.0,,-64.6,29.0,998.3,,,899,15,,0NDBQH,3,1,0,2,1
45803,1946,3,3.0,3.0,-62.5,312.5,987.3,-1.1,-1.1,204,91,5.0,0NDBUT,3,1,0,2,1
45804,1946,3,3.0,15.0,-62.2,313.0,991.9,-0.6,-1.1,204,91,5.0,0NDC7F,3,1,0,2,1
45805,1946,3,3.0,23.0,-62.2,313.0,993.6,-2.8,,204,91,5.0,0NDCFF,3,1,0,2,1
45806,1946,3,4.0,,-62.4,317.7,977.3,-2.1,,899,15,,0NDCGC,3,1,0,2,1
45807,1946,3,4.0,,-62.7,31.1,987.0,2.2,,899,15,,0NDCGA,3,1,0,2,1
45808,1946,3,4.0,,-63.4,35.0,998.0,2.2,,899,15,,0NDCGB,3,1,0,2,1
45809,1946,3,4.0,,-64.5,28.0,992.9,,,899,15,,0NDCGE,3,1,0,2,1
45810,1946,3,4.0,,-64.7,24.0,989.5,,,899,15,,0NDCGD,3,1,0,2,1
45811,1946,3,4.0,3.0,-62.2,313.3,993.8,-1.7,-1.1,204,91,5.0,0NDCKG,3,1,0,2,1
45812,1946,3,4.0,15.0,-62.4,313.3,1004.8,-1.1,-1.1,204,91,5.0,0NDCXA,3,1,0,2,1
45813,1946,3,4.0,23.0,-62.5,314.6,1007.4,-1.7,-1.1,204,91,5.0,0NDD5B,3,1,0,2,1
45814,1946,3,5.0,,-62.5,317.7,986.8,-2.1,,899,15,,0NDD69,3,1,0,2,1
45815,1946,3,5.0,,-62.9,31.3,981.0,2.8,,899,15,,0NDD67,3,1,0,2,1
45816,1946,3,5.0,,-63.5,34.7,991.9,2.8,,899,15,,0NDD68,3,1,0,2,1
45817,1946,3,5.0,,-64.6,24.7,979.7,,,899,15,,0NDD6A,3,1,0,2,1
45818,1946,3,5.0,,-64.9,29.3,983.1,,,899,15,,0NDD6B,3,1,0,2,1
45819,1946,3,5.0,3.0,-62.4,313.1,998.1,-2.2,-1.1,204,91,5.0,0NDDAP,3,1,0,2,1
45820,1946,3,5.0,15.0,-62.5,315.6,1010.5,-1.7,-1.1,204,91,5.0,0NDDO3,3,1,0,2,1
45821,1946,3,5.0,23.0,-62.7,315.8,1010.6,-1.1,-1.1,204,91,5.0,0NDDWS,3,1,0,2,1
45822,1946,3,6.0,,-62.6,318.0,984.8,-2.1,,899,15,,0NDDXO,3,1,0,2,1
45823,1946,3,6.0,,-63.3,31.8,986.0,3.9,,899,15,,0NDDXM,3,1,0,2,1
45824,1946,3,6.0,,-63.7,34.9,995.6,2.8,,899,15,,0NDDXN,3,1,0,2,1
45825,1946,3,6.0,,-64.5,25.0,984.1,,,899,15,,0NDDXP,3,1,0,2,1
45826,1946,3,6.0,,-64.7,30.5,986.8,,,899,15,,0NDDXL,3,1,0,2,1
45827,1946,3,6.0,3.0,-62.5,315.5,1009.3,-2.8,-1.1,204,91,5.0,0NDE23,3,1,0,2,1
45828,1946,3,6.0,15.0,-62.5,315.8,1006.0,0.6,0.6,204,91,5.0,0NDEFQ,3,1,0,2,1
45829,1946,3,6.0,23.0,-62.5,316.0,1005.1,0.6,-1.1,204,91,5.0,0NDEOV,3,1,0,2,1
45830,1946,3,7.0,,-62.7,318.2,977.3,1.1,,899,15,,0NDEPV,3,1,0,2,1
45831,1946,3,7.0,,-63.5,31.9,985.0,2.8,,899,15,,0NDEPT,3,1,0,2,1
45832,1946,3,7.0,,-63.7,33.0,996.6,2.8,,899,15,,0NDEPU,3,1,0,2,1
45833,1946,3,7.0,,-65.0,25.5,980.0,1.1,,899,15,,0NDEPW,3,1,0,2,1
45834,1946,3,7.0,,-65.1,31.7,991.2,-0.5,,899,15,,0NDEPS,3,1,0,2,1
45835,1946,3,7.0,3.0,-62.5,315.5,1009.5,-0.6,-1.1,204,91,5.0,0NDEUM,3,1,0,2,1
45836,1946,3,7.0,15.0,-62.5,315.8,996.4,0.6,-1.1,204,91,5.0,0NDF7Q,3,1,0,2,1
45837,1946,3,7.0,23.0,-62.5,315.8,985.8,0.6,-1.1,204,91,5.0,0NDFGP,3,1,0,2,1
45838,1946,3,8.0,,-62.7,318.2,964.1,-2.1,,899,15,,0NDFHK,3,1,0,2,1
45839,1946,3,8.0,,-63.9,32.6,981.4,,,899,15,,0NDFHJ,3,1,0,2,1
45840,1946,3,8.0,,-64.0,31.9,971.0,-1.0,,899,15,,0NDFHI,3,1,0,2,1
45841,1946,3,8.0,,-64.7,24.9,963.8,1.1,,899,15,,0NDFHL,3,1,0,2,1
45842,1946,3,8.0,,-65.5,31.7,980.7,,,899,15,,0NDFHH,3,1,0,2,1
45843,1946,3,8.0,3.0,-62.5,316.3,1003.5,0.6,-1.1,204,91,5.0,0NDFLU,3,1,0,2,1
45844,1946,3,8.0,15.0,-62.5,316.3,990.4,-1.7,-1.1,204,91,5.0,0NDFYZ,3,1,0,2,1
45845,1946,3,8.0,23.0,-62.9,315.8,995.2,-1.7,-1.1,204,91,5.0,0NDG71,3,1,0,2,1
45846,1946,3,9.0,,-62.4,318.7,977.7,-2.7,,899,15,,0NDG7Y,3,1,0,2,1
45847,1946,3,9.0,,-64.4,30.6,970.5,2.8,,899,15,,0NDG7V,3,1,0,2,1
45848,1946,3,9.0,,-64.5,31.8,962.0,,,899,15,,0NDG7W,3,1,0,2,1
45849,1946,3,9.0,,-64.8,24.6,,2.2,,899,15,,0NDG7Z,3,1,0,2,1
45850,1946,3,9.0,,-67.0,32.0,965.8,-2.1,,899,15,,0NDG7X,3,1,0,2,1
45851,1946,3,9.0,3.0,-62.5,316.0,970.3,-0.6,-1.1,204,91,5.0,0NDGBY,3,1,0,2,1
45852,1946,3,9.0,15.0,-62.9,314.5,999.8,-3.3,-1.1,204,91,5.0,0NDGOC,3,1,0,2,1
45853,1946,3,9.0,23.0,-62.4,313.5,995.9,-1.7,-1.1,204,91,5.0,0NDGV1,3,1,0,2,1
45854,1946,3,10.0,,-61.8,318.2,976.6,-2.7,,899,15,,0NDGVW,3,1,0,2,1
45855,1946,3,10.0,,-64.5,30.9,979.3,1.1,,899,15,,0NDGVU,3,1,0,2,1
45856,1946,3,10.0,,-65.6,23.7,966.5,-1.0,,899,15,,0NDGVX,3,1,0,2,1
45857,1946,3,10.0,,-66.9,33.2,966.0,,,899,15,,0NDGVV,3,1,0,2,1
45858,1946,3,10.0,,-67.8,30.7,965.8,-2.1,,899,15,,0NDGVT,3,1,0,2,1
45859,1946,3,10.0,3.0,-62.9,314.3,1000.5,-2.8,-1.1,204,91,5.0,0NDGZJ,3,1,0,2,1
45860,1946,3,10.0,12.0,-60.5,312.3,,1.7,0.6,207,91,5.0,0NDH8Z,3,1,0,2,1
45861,1946,3,10.0,15.0,-62.5,313.1,1005.9,-2.8,-1.1,204,91,5.0,0NDHAU,3,1,0,2,1
45862,1946,3,10.0,23.0,-62.5,312.8,1009.9,-3.9,-1.1,204,91,5.0,0NDHHP,3,1,0,2,1
45863,1946,3,11.0,,-61.7,319.8,992.9,-3.8,,899,15,,0NDHIK,3,1,0,2,1
45864,1946,3,11.0,,-64.3,31.0,991.9,1.1,,899,15,,0NDHII,3,1,0,2,1
45865,1946,3,11.0,,-65.6,24.0,982.1,-1.0,,899,15,,0NDHIL,3,1,0,2,1
45866,1946,3,11.0,,-67.8,31.5,981.0,-1.0,,899,15,,0NDHIJ,3,1,0,2,1
45867,1946,3,11.0,,-68.3,30.9,979.0,,,899,15,,0NDHIH,3,1,0,2,1
45868,1946,3,11.0,0.0,-60.7,314.5,,2.2,,207,91,5.0,0NDHK3,3,1,0,2,1
45869,1946,3,11.0,3.0,-62.5,313.1,996.9,-3.3,-1.1,204,91,5.0,0NDHMA,3,1,0,2,1
45870,1946,3,11.0,15.0,-62.4,313.0,1020.3,-4.4,-1.1,204,91,5.0,0NDHXN,3,1,0,2,1
45871,1946,3,11.0,23.0,-62.4,312.6,1020.7,-3.9,-1.1,204,91,5.0,0NDI4P,3,1,0,2,1
45872,1946,3,12.0,,-61.2,317.4,991.5,1.1,,899,15,,0NDI5I,3,1,0,2,1
45873,1946,3,12.0,,-64.6,25.4,986.1,,,899,15,,0NDI5J,3,1,0,2,1
45874,1946,3,12.0,,-64.8,31.8,995.9,,,899,15,,0NDI5G,3,1,0,2,1
45875,1946,3,12.0,,-67.4,32.4,988.8,,,899,15,,0NDI5H,3,1,0,2,1
45876,1946,3,12.0,,-68.3,30.9,981.0,-2.7,,899,15,,0NDI5F,3,1,0,2,1
45877,1946,3,12.0,3.0,-62.5,312.8,1014.1,-4.4,-1.1,204,91,5.0,0NDI9J,3,1,0,2,1
45878,1946,3,12.0,15.0,-62.2,314.1,1014.1,0.6,-1.1,204,91,5.0,0NDIKY,3,1,0,2,1
45879,1946,3,12.0,23.0,-62.2,314.1,1013.2,1.1,-1.1,204,91,5.0,0NDITA,3,1,0,2,1
45880,1946,3,13.0,,-62.7,316.0,987.1,,,899,15,,0NDIU4,3,1,0,2,1
45881,1946,3,13.0,,-64.5,27.6,978.7,,,899,15,,0NDIU5,3,1,0,2,1
45882,1946,3,13.0,,-64.9,32.0,998.0,,,899,15,,0NDIU2,3,1,0,2,1
45883,1946,3,13.0,,-67.4,32.2,989.5,-1.0,,899,15,,0NDIU3,3,1,0,2,1
45884,1946,3,13.0,,-67.8,31.1,985.0,1.1,,899,15,,0NDIU1,3,1,0,2,1
45885,1946,3,13.0,3.0,-62.5,312.6,1019.7,-2.2,-1.1,204,91,5.0,0NDIY1,3,1,0,2,1
45886,1946,3,13.0,15.0,-62.5,313.5,1008.8,0.6,-1.1,204,91,5.0,0NDJ9M,3,1,0,2,1
45887,1946,3,13.0,23.0,-62.4,313.6,1008.7,,-1.1,204,91,5.0,0NDJHC,3,1,0,2,1
45888,1946,3,14.0,,-62.7,313.7,987.8,1.1,,899,15,,0NDJI6,3,1,0,2,1
45889,1946,3,14.0,,-64.8,28.9,978.7,,,899,15,,0NDJI7,3,1,0,2,1
45890,1946,3,14.0,,-65.3,31.4,994.9,,,899,15,,0NDJI4,3,1,0,2,1
45891,1946,3,14.0,,-67.1,30.7,987.0,-1.0,,899,15,,0NDJI3,3,1,0,2,1
45892,1946,3,14.0,,-67.1,32.1,993.6,-2.1,,899,15,,0NDJI5,3,1,0,2,1
45893,1946,3,14.0,3.0,-62.2,314.1,1011.4,0.6,-1.1,204,91,5.0,0NDJMH,3,1,0,2,1
45894,1946,3,14.0,12.0,-60.7,314.5,,2.8,,207,91,5.0,0NDJW3,3,1,0,2,1
45895,1946,3,14.0,15.0,-62.4,314.0,1010.3,0.6,-1.1,204,91,5.0,0NDJYL,3,1,0,2,1
45896,1946,3,14.0,23.0,-62.4,314.0,1009.4,0.6,-1.1,204,91,5.0,0NDK69,3,1,0,2,1
45897,1946,3,15.0,,-62.8,314.2,984.4,1.1,,899,15,,0NDK6W,3,1,0,2,1
45898,1946,3,15.0,,-64.3,28.8,,1.1,,899,15,,0NDK6X,3,1,0,2,1
45899,1946,3,15.0,,-65.6,33.1,,-2.1,,899,15,,0NDK6V,3,1,0,2,1
45900,1946,3,15.0,,-66.4,30.6,,-1.0,,899,15,,0NDK6T,3,1,0,2,1
45901,1946,3,15.0,3.0,-62.4,313.6,1010.3,,-1.1,204,91,5.0,0NDKAQ,3,1,0,2,1
45902,1946,3,15.0,15.0,-62.4,314.0,1006.6,0.6,-1.1,204,91,5.0,0NDKLW,3,1,0,2,1
45903,1946,3,15.0,23.0,-62.2,314.1,1007.3,0.6,-1.1,204,91,5.0,0NDKSR,3,1,0,2,1
45904,1946,3,16.0,,-62.8,314.0,975.3,1.7,,899,15,,0NDKTD,3,1,0,2,1
45905,1946,3,16.0,,-64.3,29.6,,1.1,,899,15,,0NDKTE,3,1,0,2,1
45906,1946,3,16.0,,-64.9,32.7,,1.1,,899,15,,0NDKTC,3,1,0,2,1
45907,1946,3,16.0,,-65.2,32.7,,1.1,,899,15,,0NDKTB,3,1,0,2,1
45908,1946,3,16.0,3.0,-62.4,314.1,1007.8,0.6,0.6,204,91,5.0,0NDKXB,3,1,0,2,1
45909,1946,3,16.0,12.0,-60.7,314.5,,-1.7,,207,91,5.0,0NDL6O,3,1,0,2,1
45910,1946,3,16.0,15.0,-62.2,314.5,997.6,1.1,-1.1,204,91,5.0,0NDL90,3,1,0,2,1
45911,1946,3,16.0,23.0,-62.2,314.5,998.7,-0.6,-1.1,204,91,5.0,0NDLGD,3,1,0,2,1
45912,1946,3,17.0,,-62.8,314.3,964.4,1.1,,899,15,,0NDLH1,3,1,0,2,1
45913,1946,3,17.0,,-64.3,29.3,968.5,-1.0,,899,15,,0NDLH2,3,1,0,2,1
45914,1946,3,17.0,,-64.8,30.6,970.2,-2.1,,899,15,,0NDLGZ,3,1,0,2,1
45915,1946,3,17.0,,-65.8,33.8,970.0,1.1,,899,15,,0NDLH0,3,1,0,2,1
45916,1946,3,17.0,3.0,-62.2,314.1,1005.6,1.1,-1.1,204,91,5.0,0NDLKW,3,1,0,2,1
45917,1946,3,17.0,15.0,-62.2,314.8,987.4,-0.6,-1.1,204,91,5.0,0NDLXO,3,1,0,2,1
45918,1946,3,17.0,23.0,-62.2,314.6,988.1,,-1.1,204,91,5.0,0NDM59,3,1,0,2,1
45919,1946,3,18.0,,-61.8,315.7,971.9,-2.1,,899,15,,0NDM63,3,1,0,2,1
45920,1946,3,18.0,,-64.1,30.0,997.3,2.2,,899,15,,0NDM60,3,1,0,2,1
45921,1946,3,18.0,,-64.6,31.6,994.9,-1.0,,899,15,,0NDM61,3,1,0,2,1
45922,1946,3,18.0,,-64.8,24.9,992.2,2.2,,899,15,,0NDM64,3,1,0,2,1
45923,1946,3,18.0,,-65.8,34.0,992.0,1.1,,899,15,,0NDM62,3,1,0,2,1
45924,1946,3,18.0,3.0,-62.2,314.8,996.0,-0.6,-1.1,204,91,5.0,0NDM9Z,3,1,0,2,1
45925,1946,3,18.0,15.0,-61.9,316.3,995.5,-1.7,-1.1,204,91,5.0,0NDMM0,3,1,0,2,1
45926,1946,3,18.0,23.0,-62.2,316.0,996.9,-0.6,-1.1,204,91,5.0,0NDMTT,3,1,0,2,1
45927,1946,3,19.0,,-61.7,315.2,975.3,-1.0,,899,15,,0NDMUJ,3,1,0,2,1
45928,1946,3,19.0,,-64.2,30.1,988.2,,,899,15,,0NDMUG,3,1,0,2,1
45929,1946,3,19.0,,-65.9,34.1,986.0,,,899,15,,0NDMUI,3,1,0,2,1
45930,1946,3,19.0,,-66.1,33.3,987.5,,,899,15,,0NDMUH,3,1,0,2,1
45931,1946,3,19.0,3.0,-62.0,314.8,991.3,-1.1,-1.1,204,91,5.0,0NDMYZ,3,1,0,2,1
45932,1946,3,19.0,15.0,-62.0,316.0,999.3,-1.7,,204,91,5.0,0NDNBW,3,1,0,2,1
45933,1946,3,19.0,23.0,-61.7,315.3,997.2,1.1,,204,91,5.0,0NDNK4,3,1,0,2,1
45934,1946,3,20.0,,-61.4,314.6,974.9,,,899,15,,0NDNKW,3,1,0,2,1
45935,1946,3,20.0,,-64.8,30.9,991.5,,,899,15,,0NDNKU,3,1,0,2,1
45936,1946,3,20.0,,-66.3,33.6,986.0,-1.0,,899,15,,0NDNKV,3,1,0,2,1
45937,1946,3,20.0,,-66.4,29.8,989.5,,,899,15,,0NDNKX,3,1,0,2,1
45938,1946,3,20.0,3.0,-62.2,316.0,998.6,-1.7,-1.1,204,91,5.0,0NDNPF,3,1,0,2,1
45939,1946,3,20.0,12.0,-62.0,308.0,,-0.6,-0.6,207,91,5.0,0NDO0J,3,1,0,2,1
45940,1946,3,20.0,15.0,-61.7,315.0,999.5,-1.7,,204,91,5.0,0NDO3P,3,1,0,2,1
45941,1946,3,20.0,23.0,-61.7,314.3,1001.8,-2.2,0.6,204,91,5.0,0NDOCQ,3,1,0,2,1
45942,1946,3,21.0,,-61.8,313.3,977.3,1.1,,899,15,,0NDODI,3,1,0,2,1
45943,1946,3,21.0,,-64.8,31.3,996.3,-1.0,,899,15,,0NDODG,3,1,0,2,1
45944,1946,3,21.0,,-66.3,34.4,985.0,-1.0,,899,15,,0NDODH,3,1,0,2,1
45945,1946,3,21.0,,-66.8,29.2,990.5,-2.1,,899,15,,0NDODJ,3,1,0,2,1
45946,1946,3,21.0,3.0,-61.7,315.0,995.8,,,204,91,5.0,0NDOI7,3,1,0,2,1
45947,1946,3,21.0,15.0,-61.7,313.8,996.7,,-1.1,204,91,5.0,0NDOYG,3,1,0,2,1
45948,1946,3,21.0,23.0,-61.7,313.3,1000.2,-0.6,-1.1,204,91,5.0,0NDP7S,3,1,0,2,1
45949,1946,3,22.0,,-61.8,311.3,977.7,-3.8,,899,15,,0NDP8Z,3,1,0,2,1
45950,1946,3,22.0,,-65.1,31.6,961.7,,,899,15,,0NDP8X,3,1,0,2,1
45951,1946,3,22.0,,-66.6,34.0,961.0,-1.0,,899,15,,0NDP8Y,3,1,0,2,1
45952,1946,3,22.0,,-67.5,28.6,999.0,-0.5,,899,15,,0NDP90,3,1,0,2,1
45953,1946,3,22.0,3.0,-61.7,314.1,1002.0,-0.6,,204,91,5.0,0NDPDM,3,1,0,2,1
45954,1946,3,22.0,15.0,-62.0,312.8,1003.4,-1.7,-1.1,204,91,5.0,0NDPR9,3,1,0,2,1
45955,1946,3,22.0,23.0,-61.5,314.0,1005.5,-3.3,-1.1,204,91,5.0,0NDQ0A,3,1,0,2,1
45956,1946,3,23.0,,-61.8,310.5,982.1,-2.7,,899,15,,0NDQ1A,3,1,0,2,1
45957,1946,3,23.0,,-65.4,32.6,962.4,,,899,15,,0NDQ18,3,1,0,2,1
45958,1946,3,23.0,,-66.8,33.7,965.0,,,899,15,,0NDQ19,3,1,0,2,1
45959,1946,3,23.0,,-67.9,30.5,966.5,-4.9,,899,15,,0NDQ17,3,1,0,2,1
45960,1946,3,23.0,3.0,-61.7,313.3,998.2,-0.6,,204,91,5.0,0NDQ5Y,3,1,0,2,1
